query_id	entity_id	entity_type	genre	web_search?	wiki_text?	unknown?
EDL14_ENG_TRAINING_5248	E0801305	PER	DF	N	Y	N
EDL14_ENG_TRAINING_5249	NIL1041	PER	WB	N	N	Y
EDL14_ENG_TRAINING_5250	E0700250	PER	NW	N	N	N
EDL14_ENG_TRAINING_5251	E0165152	PER	NW	N	Y	N
EDL14_ENG_TRAINING_5252	NIL1042	ORG	NW	N	N	N
EDL14_ENG_TRAINING_5253	E0378874	GPE	NW	N	N	N
EDL14_ENG_TRAINING_5254	E0570810	PER	NW	N	Y	N
EDL14_ENG_TRAINING_5255	E0639489	GPE	WB	N	N	N
EDL14_ENG_TRAINING_5256	E0029821	PER	NW	N	N	N
EDL14_ENG_TRAINING_5257	E0428472	PER	NW	N	N	N
EDL14_ENG_TRAINING_5258	NIL0444	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_5259	NIL0930	ORG	DF	N	N	N
EDL14_ENG_TRAINING_5260	E0792337	PER	NW	Y	Y	N
EDL14_ENG_TRAINING_5261	E0679687	GPE	DF	N	N	N
EDL14_ENG_TRAINING_5262	E0679687	GPE	WB	N	Y	N
EDL14_ENG_TRAINING_5263	NIL0042	GPE	WB	N	Y	N
EDL14_ENG_TRAINING_5264	E0354134	GPE	WB	N	N	N
EDL14_ENG_TRAINING_5265	E0784459	ORG	NW	N	N	N
EDL14_ENG_TRAINING_5266	E0227456	ORG	NW	N	N	N
EDL14_ENG_TRAINING_5267	E0308710	PER	NW	N	N	N
EDL14_ENG_TRAINING_5268	E0640682	GPE	NW	N	N	N
EDL14_ENG_TRAINING_5269	E0146197	PER	WB	N	N	N
EDL14_ENG_TRAINING_5270	NIL1043	ORG	WB	Y	Y	N
EDL14_ENG_TRAINING_5271	NIL0008	PER	DF	N	N	Y
EDL14_ENG_TRAINING_5272	NIL0821	PER	DF	N	N	N
EDL14_ENG_TRAINING_5273	E0286279	PER	NW	N	N	N
EDL14_ENG_TRAINING_5274	E0679687	GPE	DF	N	N	N
EDL14_ENG_TRAINING_5275	E0674857	PER	NW	Y	Y	N
EDL14_ENG_TRAINING_5276	NIL0881	PER	DF	N	N	Y
EDL14_ENG_TRAINING_5277	NIL0040	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_5278	NIL0556	PER	NW	Y	N	N
EDL14_ENG_TRAINING_5279	NIL1044	PER	NW	N	Y	N
EDL14_ENG_TRAINING_5280	NIL0121	ORG	WB	Y	Y	N
EDL14_ENG_TRAINING_5281	NIL1045	PER	DF	Y	Y	N
EDL14_ENG_TRAINING_5282	E0806989	PER	NW	N	Y	N
EDL14_ENG_TRAINING_5283	NIL0081	PER	DF	N	N	Y
EDL14_ENG_TRAINING_5284	NIL1046	PER	DF	N	N	Y
EDL14_ENG_TRAINING_5285	E0226785	PER	WB	N	N	N
EDL14_ENG_TRAINING_5286	E0734088	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_5287	NIL0342	PER	NW	N	N	N
EDL14_ENG_TRAINING_5288	NIL0286	PER	DF	N	N	N
EDL14_ENG_TRAINING_5289	NIL1047	PER	DF	N	N	Y
EDL14_ENG_TRAINING_5290	E0625376	GPE	WB	N	N	N
EDL14_ENG_TRAINING_5291	E0149263	GPE	WB	N	N	N
EDL14_ENG_TRAINING_5292	E0386944	GPE	WB	N	N	N
EDL14_ENG_TRAINING_5293	NIL1048	PER	DF	N	N	Y
EDL14_ENG_TRAINING_5294	E0619582	PER	NW	N	Y	N
EDL14_ENG_TRAINING_5295	E0315026	PER	NW	N	N	N
EDL14_ENG_TRAINING_5296	NIL1049	PER	NW	N	Y	N
EDL14_ENG_TRAINING_5297	NIL1050	ORG	WB	N	Y	Y
EDL14_ENG_TRAINING_5298	E0814423	PER	DF	N	N	N
EDL14_ENG_TRAINING_5299	NIL0021	PER	DF	N	N	Y
EDL14_ENG_TRAINING_5300	E0143563	GPE	NW	N	N	N
EDL14_ENG_TRAINING_5301	E0670955	GPE	WB	N	N	N
EDL14_ENG_TRAINING_5302	E0226785	PER	NW	N	N	N
EDL14_ENG_TRAINING_5303	NIL0385	GPE	WB	N	Y	N
EDL14_ENG_TRAINING_5304	E0103833	PER	DF	N	Y	N
EDL14_ENG_TRAINING_5305	NIL0291	GPE	DF	N	N	N
EDL14_ENG_TRAINING_5306	E0171454	GPE	NW	N	N	N
EDL14_ENG_TRAINING_5307	NIL0471	PER	DF	N	N	N
EDL14_ENG_TRAINING_5308	NIL0217	PER	NW	N	N	N
EDL14_ENG_TRAINING_5309	NIL0127	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_5310	NIL0051	GPE	NW	Y	Y	N
EDL14_ENG_TRAINING_5311	E0211705	GPE	NW	N	N	N
EDL14_ENG_TRAINING_5312	E0821764	ORG	WB	N	N	N
EDL14_ENG_TRAINING_5313	E0566375	PER	DF	N	N	N
EDL14_ENG_TRAINING_5314	E0173926	PER	NW	N	Y	N
EDL14_ENG_TRAINING_5315	NIL0054	PER	DF	N	N	Y
EDL14_ENG_TRAINING_5316	NIL0168	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_5317	E0563794	PER	WB	N	Y	N
EDL14_ENG_TRAINING_5318	E0315026	PER	NW	N	N	N
EDL14_ENG_TRAINING_5319	E0679687	GPE	DF	N	N	N
EDL14_ENG_TRAINING_5320	E0625376	GPE	NW	N	N	N
EDL14_ENG_TRAINING_5321	E0440272	GPE	DF	N	Y	N
EDL14_ENG_TRAINING_5322	E0505048	GPE	WB	N	N	N
EDL14_ENG_TRAINING_5323	E0612089	GPE	WB	N	N	N
EDL14_ENG_TRAINING_5324	E0605819	PER	DF	N	N	N
EDL14_ENG_TRAINING_5325	E0273299	GPE	NW	N	N	N
EDL14_ENG_TRAINING_5326	E0372329	PER	NW	N	Y	N
EDL14_ENG_TRAINING_5327	E0098823	GPE	NW	N	N	N
EDL14_ENG_TRAINING_5328	NIL0805	PER	DF	N	Y	N
EDL14_ENG_TRAINING_5329	NIL0988	PER	WB	Y	Y	N
EDL14_ENG_TRAINING_5330	E0679687	GPE	DF	N	N	N
EDL14_ENG_TRAINING_5331	NIL0993	ORG	NW	N	Y	N
EDL14_ENG_TRAINING_5332	NIL0040	ORG	NW	N	Y	N
EDL14_ENG_TRAINING_5333	E0276615	PER	DF	N	Y	N
EDL14_ENG_TRAINING_5334	NIL1051	PER	DF	N	N	Y
EDL14_ENG_TRAINING_5335	NIL1052	PER	WB	N	N	Y
EDL14_ENG_TRAINING_5336	E0612089	GPE	WB	N	N	N
EDL14_ENG_TRAINING_5337	E0721872	ORG	DF	N	N	N
EDL14_ENG_TRAINING_5338	E0147250	GPE	WB	N	N	N
EDL14_ENG_TRAINING_5339	E0819391	PER	WB	N	Y	N
EDL14_ENG_TRAINING_5340	E0146319	GPE	WB	N	N	N
EDL14_ENG_TRAINING_5341	E0275244	ORG	WB	N	N	N
EDL14_ENG_TRAINING_5342	E0593713	ORG	NW	N	N	N
EDL14_ENG_TRAINING_5343	E0793624	GPE	DF	N	Y	N
EDL14_ENG_TRAINING_5344	E0595045	ORG	DF	N	Y	N
EDL14_ENG_TRAINING_5345	E0187409	PER	NW	N	N	N
EDL14_ENG_TRAINING_5346	E0281103	PER	NW	N	Y	N
EDL14_ENG_TRAINING_5347	E0787371	ORG	NW	N	N	N
EDL14_ENG_TRAINING_5348	NIL0134	PER	DF	N	N	N
EDL14_ENG_TRAINING_5349	E0643782	GPE	NW	N	N	N
EDL14_ENG_TRAINING_5350	E0141366	PER	NW	N	N	N
EDL14_ENG_TRAINING_5351	NIL0040	ORG	NW	N	Y	N
EDL14_ENG_TRAINING_5352	NIL0171	ORG	DF	Y	Y	N
EDL14_ENG_TRAINING_5353	E0145816	GPE	NW	Y	Y	N
EDL14_ENG_TRAINING_5354	E0533056	PER	DF	N	Y	N
EDL14_ENG_TRAINING_5355	NIL0742	ORG	WB	N	N	N
EDL14_ENG_TRAINING_5356	NIL0046	PER	DF	Y	Y	N
EDL14_ENG_TRAINING_5357	E0729165	PER	DF	Y	N	N
EDL14_ENG_TRAINING_5358	NIL0485	PER	WB	N	N	N
EDL14_ENG_TRAINING_5359	NIL0047	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_5360	NIL0011	PER	DF	N	N	N
EDL14_ENG_TRAINING_5361	E0213705	PER	WB	N	N	N
EDL14_ENG_TRAINING_5362	E0708991	ORG	NW	N	N	N
EDL14_ENG_TRAINING_5363	NIL0170	PER	DF	N	N	Y
EDL14_ENG_TRAINING_5364	NIL0054	PER	DF	N	N	Y
EDL14_ENG_TRAINING_5365	NIL0168	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_5366	NIL0557	ORG	NW	N	N	N
EDL14_ENG_TRAINING_5367	E0644153	PER	WB	N	N	N
EDL14_ENG_TRAINING_5368	E0349545	PER	NW	N	N	N
EDL14_ENG_TRAINING_5369	NIL1053	PER	DF	N	N	Y
EDL14_ENG_TRAINING_5370	NIL0674	ORG	NW	N	Y	N
EDL14_ENG_TRAINING_5371	NIL0290	PER	DF	N	N	Y
EDL14_ENG_TRAINING_5372	E0522493	PER	DF	Y	Y	N
EDL14_ENG_TRAINING_5373	NIL0643	PER	DF	N	N	Y
EDL14_ENG_TRAINING_5374	E0192517	ORG	NW	N	Y	N
EDL14_ENG_TRAINING_5375	NIL0545	ORG	NW	N	N	N
EDL14_ENG_TRAINING_5376	E0409686	GPE	NW	N	N	N
EDL14_ENG_TRAINING_5377	E0344636	ORG	NW	N	N	N
EDL14_ENG_TRAINING_5378	NIL1054	ORG	WB	N	N	N
EDL14_ENG_TRAINING_5379	E0333704	ORG	NW	N	N	N
EDL14_ENG_TRAINING_5380	NIL1055	PER	DF	N	N	Y
EDL14_ENG_TRAINING_5381	NIL1056	GPE	WB	N	N	N
EDL14_ENG_TRAINING_5382	E0465226	PER	DF	N	N	N
EDL14_ENG_TRAINING_5383	E0392836	ORG	NW	N	N	N
EDL14_ENG_TRAINING_5384	E0171454	GPE	NW	N	N	N
EDL14_ENG_TRAINING_5385	E0141366	PER	NW	N	N	N
EDL14_ENG_TRAINING_5386	NIL0560	PER	WB	N	N	Y
EDL14_ENG_TRAINING_5387	E0173926	PER	NW	N	Y	N
EDL14_ENG_TRAINING_5388	NIL0089	PER	NW	Y	Y	N
EDL14_ENG_TRAINING_5389	NIL1057	PER	NW	Y	N	N
EDL14_ENG_TRAINING_5390	E0213705	PER	WB	N	N	N
EDL14_ENG_TRAINING_5391	E0202467	PER	DF	N	N	N
EDL14_ENG_TRAINING_5392	NIL0568	PER	NW	N	Y	N
EDL14_ENG_TRAINING_5393	E0161565	GPE	NW	N	N	N
EDL14_ENG_TRAINING_5394	E0384640	PER	NW	N	N	N
EDL14_ENG_TRAINING_5395	E0777095	ORG	DF	N	Y	N
EDL14_ENG_TRAINING_5396	E0067975	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_5397	E0428074	ORG	DF	N	N	N
EDL14_ENG_TRAINING_5398	E0607903	PER	DF	N	Y	N
EDL14_ENG_TRAINING_5399	E0232530	GPE	WB	N	N	N
EDL14_ENG_TRAINING_5400	E0748134	ORG	WB	N	Y	N
EDL14_ENG_TRAINING_5401	E0145816	GPE	NW	N	N	N
EDL14_ENG_TRAINING_5402	NIL1058	PER	NW	N	N	N
EDL14_ENG_TRAINING_5403	E0386944	GPE	DF	N	N	N
EDL14_ENG_TRAINING_5404	E0401466	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_5405	NIL0250	ORG	WB	N	Y	N
EDL14_ENG_TRAINING_5406	E0142634	PER	NW	N	Y	N
EDL14_ENG_TRAINING_5407	NIL0444	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_5408	E0607903	PER	DF	N	Y	N
EDL14_ENG_TRAINING_5409	E0604067	GPE	NW	N	N	N
EDL14_ENG_TRAINING_5410	E0648545	GPE	NW	N	N	N
EDL14_ENG_TRAINING_5411	E0530900	GPE	WB	N	Y	N
EDL14_ENG_TRAINING_5412	E0595045	ORG	DF	N	Y	N
EDL14_ENG_TRAINING_5413	NIL0148	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_5414	NIL1059	PER	NW	N	N	N
EDL14_ENG_TRAINING_5415	NIL0569	PER	DF	N	N	N
EDL14_ENG_TRAINING_5416	NIL1060	PER	DF	N	N	Y
EDL14_ENG_TRAINING_5417	E0100183	PER	NW	N	N	N
EDL14_ENG_TRAINING_5418	E0382887	GPE	DF	N	N	N
EDL14_ENG_TRAINING_5419	E0643253	PER	DF	N	Y	N
EDL14_ENG_TRAINING_5420	E0541963	ORG	NW	N	Y	N
EDL14_ENG_TRAINING_5421	NIL0958	ORG	DF	N	Y	N
EDL14_ENG_TRAINING_5422	NIL0836	PER	NW	Y	Y	N
EDL14_ENG_TRAINING_5423	NIL1061	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_5424	E0137939	GPE	NW	N	N	N
EDL14_ENG_TRAINING_5425	NIL1062	ORG	WB	N	N	N
EDL14_ENG_TRAINING_5426	E0756594	ORG	NW	N	N	N
EDL14_ENG_TRAINING_5427	NIL1063	ORG	NW	N	N	N
EDL14_ENG_TRAINING_5428	E0625376	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_5429	NIL0171	ORG	DF	N	Y	N
EDL14_ENG_TRAINING_5430	E0312888	PER	NW	N	N	N
EDL14_ENG_TRAINING_5431	E0199103	GPE	DF	N	N	N
EDL14_ENG_TRAINING_5432	NIL0011	PER	DF	N	N	N
EDL14_ENG_TRAINING_5433	E0018102	GPE	DF	N	N	N
EDL14_ENG_TRAINING_5434	E0132186	PER	DF	N	N	N
EDL14_ENG_TRAINING_5435	E0099020	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_5436	E0455080	PER	WB	N	N	N
EDL14_ENG_TRAINING_5437	E0258696	PER	WB	N	Y	N
EDL14_ENG_TRAINING_5438	NIL0471	PER	DF	N	N	N
EDL14_ENG_TRAINING_5439	NIL1064	GPE	NW	N	N	N
EDL14_ENG_TRAINING_5440	E0654418	GPE	NW	Y	N	N
EDL14_ENG_TRAINING_5441	E0009466	ORG	WB	N	N	N
EDL14_ENG_TRAINING_5442	E0141366	PER	NW	N	N	N
EDL14_ENG_TRAINING_5443	E0211468	PER	NW	N	N	N
EDL14_ENG_TRAINING_5444	E0359947	PER	NW	N	Y	N
EDL14_ENG_TRAINING_5445	NIL1065	PER	DF	N	N	Y
EDL14_ENG_TRAINING_5446	E0201977	PER	DF	N	N	N
EDL14_ENG_TRAINING_5447	NIL0285	PER	DF	N	N	Y
EDL14_ENG_TRAINING_5448	E0620294	GPE	NW	N	N	N
EDL14_ENG_TRAINING_5449	E0276658	GPE	DF	N	Y	N
EDL14_ENG_TRAINING_5450	E0135610	PER	NW	N	Y	N
EDL14_ENG_TRAINING_5451	E0383775	PER	DF	N	N	N
EDL14_ENG_TRAINING_5452	E0457056	ORG	NW	N	N	N
EDL14_ENG_TRAINING_5453	NIL0803	PER	DF	N	N	Y
EDL14_ENG_TRAINING_5454	E0593440	PER	DF	Y	N	N
EDL14_ENG_TRAINING_5455	NIL0174	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_5456	E0146319	GPE	WB	N	N	N
EDL14_ENG_TRAINING_5457	NIL1066	PER	DF	N	N	Y
EDL14_ENG_TRAINING_5458	E0168820	PER	WB	N	N	N
EDL14_ENG_TRAINING_5459	NIL1067	PER	DF	N	N	Y
EDL14_ENG_TRAINING_5460	NIL1068	PER	DF	N	N	Y
EDL14_ENG_TRAINING_5461	NIL0042	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_5462	E0620264	GPE	WB	N	N	N
EDL14_ENG_TRAINING_5463	E0027034	PER	NW	N	Y	N
EDL14_ENG_TRAINING_5464	E0216333	ORG	DF	N	N	N
EDL14_ENG_TRAINING_5465	E0679687	GPE	DF	N	N	N
EDL14_ENG_TRAINING_5466	NIL0145	GPE	DF	N	Y	N
EDL14_ENG_TRAINING_5467	E0642196	ORG	DF	N	N	N
EDL14_ENG_TRAINING_5468	NIL1069	ORG	WB	N	N	N
EDL14_ENG_TRAINING_5469	E0211468	PER	NW	N	N	N
EDL14_ENG_TRAINING_5470	NIL1070	ORG	NW	Y	N	N
EDL14_ENG_TRAINING_5471	E0230934	ORG	WB	N	Y	N
EDL14_ENG_TRAINING_5472	E0105368	PER	NW	N	N	N
EDL14_ENG_TRAINING_5473	E0778082	PER	NW	N	Y	N
EDL14_ENG_TRAINING_5474	NIL1071	ORG	WB	Y	N	N
EDL14_ENG_TRAINING_5475	NIL1072	PER	DF	N	N	Y
EDL14_ENG_TRAINING_5476	E0643253	PER	DF	N	Y	N
EDL14_ENG_TRAINING_5477	NIL1073	ORG	NW	N	Y	N
EDL14_ENG_TRAINING_5478	E0312888	PER	NW	N	N	N
EDL14_ENG_TRAINING_5479	E0141366	PER	NW	N	N	N
EDL14_ENG_TRAINING_5480	E0039697	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_5481	E0734088	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_5482	NIL0431	ORG	WB	Y	Y	N
EDL14_ENG_TRAINING_5483	E0686840	PER	DF	N	Y	N
EDL14_ENG_TRAINING_5484	E0348701	PER	DF	N	Y	N
EDL14_ENG_TRAINING_5485	NIL0740	PER	WB	N	N	Y
EDL14_ENG_TRAINING_5486	NIL0047	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_5487	E0080520	GPE	NW	N	N	N
EDL14_ENG_TRAINING_5488	NIL0324	PER	DF	N	N	Y
EDL14_ENG_TRAINING_5489	E0811943	PER	DF	N	Y	N
EDL14_ENG_TRAINING_5490	E0802699	PER	WB	N	Y	N
EDL14_ENG_TRAINING_5491	NIL1074	PER	WB	N	N	Y
EDL14_ENG_TRAINING_5492	NIL1075	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_5493	E0620294	GPE	NW	N	N	N
EDL14_ENG_TRAINING_5494	E0182330	PER	NW	N	N	N
EDL14_ENG_TRAINING_5495	E0201977	PER	DF	N	N	N
EDL14_ENG_TRAINING_5496	NIL0412	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_5497	NIL0624	PER	DF	N	N	Y
EDL14_ENG_TRAINING_5498	E0202467	PER	DF	N	N	N
EDL14_ENG_TRAINING_5499	NIL0038	ORG	DF	N	Y	N
EDL14_ENG_TRAINING_5500	E0784459	ORG	NW	N	N	N
EDL14_ENG_TRAINING_5501	E0100183	PER	WB	N	N	N
EDL14_ENG_TRAINING_5502	E0339633	GPE	WB	N	N	N
EDL14_ENG_TRAINING_5503	E0466642	GPE	WB	N	Y	N
EDL14_ENG_TRAINING_5504	NIL0174	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_5505	E0463400	GPE	NW	N	N	N
EDL14_ENG_TRAINING_5506	E0219900	PER	DF	N	N	N
EDL14_ENG_TRAINING_5507	E0819391	PER	WB	Y	Y	N
EDL14_ENG_TRAINING_5508	E0271561	PER	NW	Y	Y	N
EDL14_ENG_TRAINING_5509	NIL0571	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_5510	NIL1076	PER	DF	N	N	Y
EDL14_ENG_TRAINING_5511	E0543242	PER	DF	N	Y	N
EDL14_ENG_TRAINING_5512	NIL0405	PER	NW	Y	N	N
EDL14_ENG_TRAINING_5513	E0656561	GPE	WB	N	N	N
EDL14_ENG_TRAINING_5514	NIL1077	ORG	NW	N	N	N
EDL14_ENG_TRAINING_5515	E0748307	PER	NW	N	Y	N
EDL14_ENG_TRAINING_5516	E0241309	ORG	NW	N	N	N
EDL14_ENG_TRAINING_5517	E0763922	GPE	NW	N	N	N
EDL14_ENG_TRAINING_5518	E0553562	ORG	NW	N	Y	N
EDL14_ENG_TRAINING_5519	E0754079	PER	NW	N	N	N
EDL14_ENG_TRAINING_5520	NIL1078	PER	DF	N	N	Y
EDL14_ENG_TRAINING_5521	E0382887	GPE	DF	N	N	N
EDL14_ENG_TRAINING_5522	NIL0580	ORG	WB	N	Y	N
EDL14_ENG_TRAINING_5523	E0475482	GPE	NW	Y	N	N
EDL14_ENG_TRAINING_5524	NIL1079	PER	DF	N	N	Y
EDL14_ENG_TRAINING_5525	E0506233	PER	DF	N	N	N
EDL14_ENG_TRAINING_5526	E0363052	PER	DF	N	N	N
EDL14_ENG_TRAINING_5527	NIL0614	PER	DF	N	N	N
EDL14_ENG_TRAINING_5528	E0784459	ORG	NW	N	N	N
EDL14_ENG_TRAINING_5529	E0403804	PER	NW	N	N	N
EDL14_ENG_TRAINING_5530	E0344636	ORG	NW	N	N	N
EDL14_ENG_TRAINING_5531	E0337655	GPE	NW	N	N	N
EDL14_ENG_TRAINING_5532	NIL0199	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_5533	NIL1001	PER	DF	N	N	Y
EDL14_ENG_TRAINING_5534	E0741526	ORG	NW	N	N	N
EDL14_ENG_TRAINING_5535	NIL0286	PER	DF	N	N	Y
EDL14_ENG_TRAINING_5536	E0512959	ORG	NW	N	N	N
EDL14_ENG_TRAINING_5537	E0625376	GPE	WB	N	N	N
EDL14_ENG_TRAINING_5538	NIL0746	PER	NW	Y	N	N
EDL14_ENG_TRAINING_5539	E0817485	PER	NW	N	N	N
EDL14_ENG_TRAINING_5540	E0384640	PER	NW	N	N	N
EDL14_ENG_TRAINING_5541	NIL0134	PER	DF	Y	Y	N
EDL14_ENG_TRAINING_5542	NIL0255	PER	DF	N	N	Y
EDL14_ENG_TRAINING_5543	NIL0500	PER	DF	N	N	Y
EDL14_ENG_TRAINING_5544	NIL0593	PER	NW	Y	Y	N
EDL14_ENG_TRAINING_5545	E0819391	PER	NW	N	N	N
EDL14_ENG_TRAINING_5546	NIL0168	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_5547	E0029595	ORG	DF	N	Y	N
EDL14_ENG_TRAINING_5548	E0805223	PER	WB	N	N	N
EDL14_ENG_TRAINING_5549	E0748134	ORG	NW	N	N	N
EDL14_ENG_TRAINING_5550	NIL0022	PER	DF	N	N	Y
EDL14_ENG_TRAINING_5551	E0100183	PER	WB	N	N	N
EDL14_ENG_TRAINING_5552	NIL1080	PER	DF	N	N	Y
EDL14_ENG_TRAINING_5553	E0605604	GPE	WB	N	N	N
EDL14_ENG_TRAINING_5554	NIL0153	ORG	DF	Y	Y	N
EDL14_ENG_TRAINING_5555	NIL1081	PER	WB	N	N	Y
EDL14_ENG_TRAINING_5556	E0646717	ORG	WB	N	N	N
EDL14_ENG_TRAINING_5557	NIL0294	PER	NW	N	N	N
EDL14_ENG_TRAINING_5558	E0386944	GPE	DF	N	Y	N
EDL14_ENG_TRAINING_5559	E0287282	ORG	WB	N	Y	N
EDL14_ENG_TRAINING_5560	NIL0590	PER	DF	N	N	Y
EDL14_ENG_TRAINING_5561	NIL1082	PER	WB	N	Y	N
EDL14_ENG_TRAINING_5562	NIL0013	PER	DF	N	N	Y
EDL14_ENG_TRAINING_5563	NIL1083	PER	NW	Y	Y	N
EDL14_ENG_TRAINING_5564	NIL1084	PER	DF	N	N	Y
EDL14_ENG_TRAINING_5565	NIL1085	PER	DF	N	Y	N
EDL14_ENG_TRAINING_5566	E0129465	PER	NW	N	N	N
EDL14_ENG_TRAINING_5567	E0525761	GPE	NW	N	N	N
EDL14_ENG_TRAINING_5568	NIL0121	ORG	WB	Y	Y	N
EDL14_ENG_TRAINING_5569	E0777095	ORG	DF	Y	Y	N
EDL14_ENG_TRAINING_5570	NIL0080	PER	NW	Y	Y	N
EDL14_ENG_TRAINING_5571	E0013674	ORG	NW	N	N	N
EDL14_ENG_TRAINING_5572	E0768746	PER	NW	N	Y	N
EDL14_ENG_TRAINING_5573	E0315026	PER	NW	N	N	N
EDL14_ENG_TRAINING_5574	NIL0165	PER	DF	N	N	Y
EDL14_ENG_TRAINING_5575	E0466642	GPE	WB	N	Y	N
EDL14_ENG_TRAINING_5576	E0679687	GPE	NW	N	N	N
EDL14_ENG_TRAINING_5577	NIL1086	ORG	WB	N	N	N
EDL14_ENG_TRAINING_5578	E0481719	ORG	DF	N	Y	N
EDL14_ENG_TRAINING_5579	E0481877	PER	NW	N	Y	N
EDL14_ENG_TRAINING_5580	E0784459	ORG	NW	N	N	N
EDL14_ENG_TRAINING_5581	NIL0250	ORG	WB	N	Y	N
EDL14_ENG_TRAINING_5582	E0643782	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_5583	E0152827	ORG	DF	Y	Y	N
EDL14_ENG_TRAINING_5584	E0039758	PER	DF	N	Y	N
EDL14_ENG_TRAINING_5585	E0768746	PER	NW	N	Y	N
EDL14_ENG_TRAINING_5586	E0285107	ORG	NW	N	N	N
EDL14_ENG_TRAINING_5587	E0286279	PER	NW	N	N	N
EDL14_ENG_TRAINING_5588	E0044928	ORG	NW	N	N	N
EDL14_ENG_TRAINING_5589	E0743544	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_5590	E0676446	GPE	NW	N	N	N
EDL14_ENG_TRAINING_5591	E0471856	GPE	NW	N	N	N
EDL14_ENG_TRAINING_5592	E0272016	PER	NW	N	N	N
EDL14_ENG_TRAINING_5593	E0308710	PER	NW	N	N	N
EDL14_ENG_TRAINING_5594	E0018102	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_5595	E0700117	GPE	NW	N	N	N
EDL14_ENG_TRAINING_5596	E0277375	GPE	DF	N	Y	N
EDL14_ENG_TRAINING_5597	E0372728	PER	NW	N	Y	N
EDL14_ENG_TRAINING_5598	E0100183	PER	WB	N	N	N
EDL14_ENG_TRAINING_5599	NIL0291	GPE	DF	N	N	N
EDL14_ENG_TRAINING_5600	E0130943	ORG	WB	N	Y	N
EDL14_ENG_TRAINING_5601	E0253605	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_5602	E0601466	ORG	WB	N	N	N
EDL14_ENG_TRAINING_5603	E0679687	GPE	DF	N	N	N
EDL14_ENG_TRAINING_5604	E0028991	ORG	DF	Y	Y	N
EDL14_ENG_TRAINING_5605	E0739720	GPE	WB	N	N	N
EDL14_ENG_TRAINING_5606	E0176119	PER	DF	N	Y	N
EDL14_ENG_TRAINING_5607	NIL1087	PER	DF	N	N	Y
EDL14_ENG_TRAINING_5608	NIL0277	PER	DF	N	N	Y
EDL14_ENG_TRAINING_5609	NIL0892	PER	WB	N	N	N
EDL14_ENG_TRAINING_5610	E0171454	GPE	NW	N	N	N
EDL14_ENG_TRAINING_5611	E0622606	PER	DF	N	N	N
EDL14_ENG_TRAINING_5612	E0382887	GPE	DF	N	Y	N
EDL14_ENG_TRAINING_5613	E0679687	GPE	DF	N	N	N
EDL14_ENG_TRAINING_5614	E0482116	PER	WB	N	N	N
EDL14_ENG_TRAINING_5615	E0237914	PER	DF	N	Y	N
EDL14_ENG_TRAINING_5616	E0819824	PER	NW	N	N	N
EDL14_ENG_TRAINING_5617	E0743544	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_5618	E0166808	GPE	DF	N	N	N
EDL14_ENG_TRAINING_5619	NIL0157	PER	NW	N	Y	N
EDL14_ENG_TRAINING_5620	E0441696	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_5621	E0173529	ORG	WB	N	N	N
EDL14_ENG_TRAINING_5622	E0449519	GPE	WB	N	N	N
EDL14_ENG_TRAINING_5623	NIL1088	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_5624	E0819391	PER	DF	N	Y	N
EDL14_ENG_TRAINING_5625	NIL0700	PER	DF	N	N	Y
EDL14_ENG_TRAINING_5626	E0578237	GPE	WB	N	N	N
EDL14_ENG_TRAINING_5627	E0570810	PER	NW	N	Y	N
EDL14_ENG_TRAINING_5628	E0619582	PER	DF	N	Y	N
EDL14_ENG_TRAINING_5629	E0685163	PER	NW	N	N	N
